Keyld,MyPN,Name,Description,Symbol,Footprint,Footprint_Filter,Package,Manufacturer,Manufacturer_PN,Series,Category,Subcategory,Block_Type,Number_of_Positions,Number_of_Levels,Number_of_Entries,Pitch_mm,Row_Spacing_mm,Wire_Gauge_AWG_MIN,Wire_Gauge_AWG_MAX,Wire_Gauge_mm2_MIN,Wire_Gauge_mm2_MAX,Wire_Strip_Length_mm,Wire_Diameter_Max_mm,Solid_Wire_Compatible,Stranded_Wire_Compatible,Ferrule_Compatible,Termination_Style,Terminal_Angle,Screw_Head_Type,Screw_Size,Clamp_Material,Current_Rating_A,Current_Rating_Total_A,Voltage_Rating_V,Rated_Impulse_Withstand_Voltage_kV,Pollution_Degree,Overvoltage_Category,Insulation_Group,Mounting_Type,Mounting_Style,Orientation,Color,Housing_Material,Insulator_Material,Length_mm,Width_mm,Height_mm,Height_above_PCB_mm,Depth_mm,Panel_Cutout_Dimensions,DIN_Rail_Compatible,Locking_Mechanism,Stacking_Feature,Mating_Cycles,Wire_Retention_Force_N,Torque_Specification_Nm,Operating_Temp_Min_C,Operating_Temp_Max_C,Storage_Temp_Min_C,Storage_Temp_Max_C,IP_Rating,Flammability_Rating,RoHS_Compliant,REACH_Compliant,UL_Certified,UL_File_Number,UL_Standard,CSA_Certified,VDE_Certified,IEC_Standard,CE_Compliant,End_Cover_Required,End_Cover_PN,Marker_Strip_Compatible,Marker_Strip_PN,Jumpers_Compatible,Jumper_PN,Mounting_Foot_Required,Mounting_Foot_PN,PCB_Pad_Layout,Hole_Diameter_mm,Solder_Type,Solder_Temperature_C,Cleaning_Process,LCSC_PN,LCSC_URL,Mouser_PN,Mouser_URL,Digikey_PN,Digikey_URL,Farnell_PN,Farnell_URL,Newark_PN,Newark_URL,RS_PN,RS_URL,StockQty,Min_Stock,Max_Stock,StockPlace,Price,Currency,MOQ,Packaging,Supplier,Datasheet,Drawing_2D,Drawing_3D,Certification_Documents,Assembly_Instructions,Active,Notes,Tags,CreatedBy,CreatedAt,ModifiedBy,ModifiedAt,Version,Exclude_from_BOM,Exclude_from_Board
,EL-CON_520166,CON_BLOCK_PHOENIX_MSTB_6_5.08_H_FLANGE_HV,"MSTB 6-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x06_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_6-GF-5,08_1x06_P5.08mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*6*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_6-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,6,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520167,CON_BLOCK_PHOENIX_MSTB_6_5.00_H_FLANGE,"MSTB 6-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x06_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_6-GF_1x06_P5.00mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*6*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_6-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,6,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520168,CON_BLOCK_PHOENIX_MSTB_6_5.00_H_FLANGE,"MSTB 6-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x06_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_6-GF_1x06_P5.00mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*6*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_6-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,6,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520169,CON_BLOCK_PHOENIX_MSTB_7_5.08_H_FLANGE_HV,"MSTB 7-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x07_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_7-GF-5,08_1x07_P5.08mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*7*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_7-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,7,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520170,CON_BLOCK_PHOENIX_MSTB_7_5.08_H_FLANGE_HV,"MSTB 7-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x07_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_7-GF-5,08_1x07_P5.08mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*7*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_7-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,7,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520171,CON_BLOCK_PHOENIX_MSTB_7_5.00_H_FLANGE,"MSTB 7-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x07_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_7-GF_1x07_P5.00mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*7*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_7-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,7,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520172,CON_BLOCK_PHOENIX_MSTB_7_5.00_H_FLANGE,"MSTB 7-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x07_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_7-GF_1x07_P5.00mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*7*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_7-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,7,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520173,CON_BLOCK_PHOENIX_MSTB_8_5.08_H_FLANGE_HV,"MSTB 8-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x08_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_8-GF-5,08_1x08_P5.08mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*8*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_8-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,8,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520174,CON_BLOCK_PHOENIX_MSTB_8_5.08_H_FLANGE_HV,"MSTB 8-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x08_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_8-GF-5,08_1x08_P5.08mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*8*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_8-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,8,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520175,CON_BLOCK_PHOENIX_MSTB_8_5.00_H_FLANGE,"MSTB 8-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x08_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_8-GF_1x08_P5.00mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*8*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_8-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,8,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520176,CON_BLOCK_PHOENIX_MSTB_8_5.00_H_FLANGE,"MSTB 8-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x08_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_8-GF_1x08_P5.00mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*8*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_8-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,8,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,14.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520177,CON_BLOCK_PHOENIX_MSTB_9_5.08_H_FLANGE_HV,"MSTB 9-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x09_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_9-GF-5,08_1x09_P5.08mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*9*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_9-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,9,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,13.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520178,CON_BLOCK_PHOENIX_MSTB_9_5.08_H_FLANGE_HV,"MSTB 9-position, pitch 5.08mm, Horizontal, with threaded flange, 400V",Connector_Generic_MountingPin:Conn_01x09_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_9-GF-5,08_1x09_P5.08mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*9*Pitch5.08mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_9-GF-5,08","MSTB 2,5",Terminal Block,PCB Mount,Header,9,1,,5.08,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,13.0,,400.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,400v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520179,CON_BLOCK_PHOENIX_MSTB_9_5.00_H_FLANGE,"MSTB 9-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x09_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_9-GF_1x09_P5.00mm_Horizontal_ThreadedFlange",*PhoenixContact*MSTB*9*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_9-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,9,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,13.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_520180,CON_BLOCK_PHOENIX_MSTB_9_5.00_H_FLANGE,"MSTB 9-position, pitch 5.00mm, Horizontal, with threaded flange, 320V",Connector_Generic_MountingPin:Conn_01x09_MountingPin,"MyLib_Connector_Phoenix_MSTB:PhoenixContact_MSTB_2,5_9-GF_1x09_P5.00mm_Horizontal_ThreadedFlange_MountHole",*PhoenixContact*MSTB*9*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,"PhoenixContact_MSTB_2,5_9-GF","MSTB 2,5",Terminal Block,PCB Mount,Header,9,1,,5.0,,18,12,0.75,2.5,7.0,,,,,Screw,0°,Slotted,,,13.0,,320.0,,,,,PCB,Through Hole - Flange Mount,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,With threaded flange for panel mounting,"phoenix,mstb,terminal block,flange,320v",,2026-02-17 03:24:07,,,,0,0
,EL-CON_540001,CON_BLOCK_WAGO_734_2_V_160V,"Wago 734 Series 2-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x02,MyLib_Connector_Wago:Wago_734-132_1x02_P3.50mm_Vertical,*Wago*734*2*P3.50mm*Vertical*,THT,Wago,Wago_734-132,734 Series,Terminal Block,PCB Mount,Header,2,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,10.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540002,CON_BLOCK_WAGO_734_3_V_160V,"Wago 734 Series 3-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x03,MyLib_Connector_Wago:Wago_734-133_1x03_P3.50mm_Vertical,*Wago*734*3*P3.50mm*Vertical*,THT,Wago,Wago_734-133,734 Series,Terminal Block,PCB Mount,Header,3,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,10.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540003,CON_BLOCK_WAGO_734_4_V_160V,"Wago 734 Series 4-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x04,MyLib_Connector_Wago:Wago_734-134_1x04_P3.50mm_Vertical,*Wago*734*4*P3.50mm*Vertical*,THT,Wago,Wago_734-134,734 Series,Terminal Block,PCB Mount,Header,4,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,10.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540004,CON_BLOCK_WAGO_734_5_V_160V,"Wago 734 Series 5-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x05,MyLib_Connector_Wago:Wago_734-135_1x05_P3.50mm_Vertical,*Wago*734*5*P3.50mm*Vertical*,THT,Wago,Wago_734-135,734 Series,Terminal Block,PCB Mount,Header,5,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,9.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540005,CON_BLOCK_WAGO_734_6_V_160V,"Wago 734 Series 6-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x06,MyLib_Connector_Wago:Wago_734-136_1x06_P3.50mm_Vertical,*Wago*734*6*P3.50mm*Vertical*,THT,Wago,Wago_734-136,734 Series,Terminal Block,PCB Mount,Header,6,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,9.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540006,CON_BLOCK_WAGO_734_7_V_160V,"Wago 734 Series 7-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x07,MyLib_Connector_Wago:Wago_734-137_1x07_P3.50mm_Vertical,*Wago*734*7*P3.50mm*Vertical*,THT,Wago,Wago_734-137,734 Series,Terminal Block,PCB Mount,Header,7,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,9.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540007,CON_BLOCK_WAGO_734_8_V_160V,"Wago 734 Series 8-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x08,MyLib_Connector_Wago:Wago_734-138_1x08_P3.50mm_Vertical,*Wago*734*8*P3.50mm*Vertical*,THT,Wago,Wago_734-138,734 Series,Terminal Block,PCB Mount,Header,8,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,9.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540008,CON_BLOCK_WAGO_734_9_V_160V,"Wago 734 Series 9-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x09,MyLib_Connector_Wago:Wago_734-139_1x09_P3.50mm_Vertical,*Wago*734*9*P3.50mm*Vertical*,THT,Wago,Wago_734-139,734 Series,Terminal Block,PCB Mount,Header,9,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,8.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540009,CON_BLOCK_WAGO_734_10_V_160V,"Wago 734 Series 10-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x10,MyLib_Connector_Wago:Wago_734-140_1x10_P3.50mm_Vertical,*Wago*734*10*P3.50mm*Vertical*,THT,Wago,Wago_734-140,734 Series,Terminal Block,PCB Mount,Header,10,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,8.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540010,CON_BLOCK_WAGO_734_11_V_160V,"Wago 734 Series 11-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x11,MyLib_Connector_Wago:Wago_734-141_1x11_P3.50mm_Vertical,*Wago*734*11*P3.50mm*Vertical*,THT,Wago,Wago_734-141,734 Series,Terminal Block,PCB Mount,Header,11,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,8.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540011,CON_BLOCK_WAGO_734_12_V_160V,"Wago 734 Series 12-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x12,MyLib_Connector_Wago:Wago_734-142_1x12_P3.50mm_Vertical,*Wago*734*12*P3.50mm*Vertical*,THT,Wago,Wago_734-142,734 Series,Terminal Block,PCB Mount,Header,12,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,8.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
,EL-CON_540012,CON_BLOCK_WAGO_734_13_V_160V,"Wago 734 Series 13-position CAGE CLAMP® terminal block, pitch 3.50mm, Vertical, 160V",Connector_Generic:Conn_01x13,MyLib_Connector_Wago:Wago_734-143_1x13_P3.50mm_Vertical,*Wago*734*13*P3.50mm*Vertical*,THT,Wago,Wago_734-143,734 Series,Terminal Block,PCB Mount,Header,13,1,,3.5,,28,16,0.08,1.5,6.0,,,,,CAGE CLAMP®,90°,None,,,6.0,,160.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"wago,734,cage clamp,terminal block,160v",,2026-02-17 03:25:02,,,,0,0
