"Symbol","Value","Footprint","Description","Tags","Footprint_Filter","Datasheet"
"MCU_Microchip_PIC16:PIC16F716-ISS","PIC16F716-ISS","","PIC16F716, 2048W Flash, 128B SRAM, SSOP20","FLASH-Based 8-Bit CMOS Microcontroller","SSOP*","http://ww1.microchip.com/downloads/en/DeviceDoc/41206B.pdf"
"MCU_Microchip_PIC16:PIC16F73-IML","PIC16F73-IML","","PIC16F73, 4K Flash, 192B SRAM, ADC, PWM, MLF28","Flash-Based 8-Bit Microcontroller","MLF*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F73-ISO","PIC16F73-ISO","","PIC16F73, 4K Flash, 192B SRAM, ADC, PWM, SOIC28","Flash-Based 8-Bit Microcontroller","SO*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F73-ISP","PIC16F73-ISP","","PIC16F73, 4K Flash, 192B SRAM, ADC, PWM, SDIP28","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F73-ISS","PIC16F73-ISS","","PIC16F73, 4K Flash, 192B SRAM, ADC, PWM, SSOP28","Flash-Based 8-Bit Microcontroller","SSOP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F74-IP","PIC16F74-IP","","4K Flash, 192B SRAM, ADC, PWM, DIP40","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F76-IML","PIC16F76-IML","","PIC16F76, 8K Flash, 368B SRAM, ADC, PWM, MLF28","Flash-Based 8-Bit Microcontroller","MLF*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F76-ISO","PIC16F76-ISO","","PIC16F76, 8K Flash, 368B SRAM, ADC, PWM, SOIC28","Flash-Based 8-Bit Microcontroller","SO*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F76-ISP","PIC16F76-ISP","","PIC16F76, 8K Flash, 368B SRAM, ADC, PWM, SDIP28","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F76-ISS","PIC16F76-ISS","","PIC16F76, 8K Flash, 368B SRAM, ADC, PWM, SSOP28","Flash-Based 8-Bit Microcontroller","SSOP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F77-IP","PIC16F77-IP","","8K Flash, 368B SRAM, ADC, PWM, DIP40","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30325b.pdf"
"MCU_Microchip_PIC16:PIC16F818-IML","PIC16F818-IML","","PIC16F818, 1792B Flash, 128B SRAM, 128B EEPROM, ADC, QFN28","Flash-Based 8-Bit Microcontroller nanoWatt","QFN*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F818-IP","PIC16F818-IP","","1792B Flash, 128B SRAM, 128B EEPROM, ADC, DIP18","Flash-Based 8-Bit Microcontroller nanoWatt","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F818-ISO","PIC16F818-ISO","","PIC16F818, 1792B Flash, 128B SRAM, 128B EEPROM, ADC, SOIC18","Flash-Based 8-Bit Microcontroller nanoWatt","SO*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F818-ISS","PIC16F818-ISS","","PIC16F818, 1792B Flash, 128B SRAM, 128B EEPROM, ADC, SSSOP20","Flash-Based 8-Bit Microcontroller nanoWatt","SSOP*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F819-IML","PIC16F819-IML","","PIC16F819, 3584B Flash, 256B SRAM, 256B EEPROM, ADC, QFN28","Flash-Based 8-Bit Microcontroller nanoWatt","QFN*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F819-IP","PIC16F819-IP","","3584B Flash, 256B SRAM, 256B EEPROM, ADC, DIP18","Flash-Based 8-Bit Microcontroller nanoWatt","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F819-ISO","PIC16F819-ISO","","PIC16F819, 3584B Flash, 256B SRAM, 256B EEPROM, ADC, SOIC18","Flash-Based 8-Bit Microcontroller nanoWatt","SO*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F819-ISS","PIC16F819-ISS","","PIC16F819, 3584B Flash, 256B SRAM, 256B EEPROM, ADC, SSSOP20","Flash-Based 8-Bit Microcontroller nanoWatt","SSOP*","http://ww1.microchip.com/downloads/en/DeviceDoc/39598F.pdf"
"MCU_Microchip_PIC16:PIC16F83-XXP","PIC16F83-XXP","","PIC16F83, 512B Flash, 36B SRAM, 64B EEPROM, DIP18","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30430c.pdf"
"MCU_Microchip_PIC16:PIC16F83-XXSO","PIC16F83-XXSO","","PIC16F83, 512B Flash, 36B SRAM, 64B EEPROM, SOIC18","Flash-Based 8-Bit Microcontroller","SO*","http://ww1.microchip.com/downloads/en/DeviceDoc/30430c.pdf"
"MCU_Microchip_PIC16:PIC16F84-XXP","PIC16F84-XXP","","PIC16F84, 1K Flash, 68B SRAM, 64B EEPROM, DIP18","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/DeviceDoc/30430c.pdf"
"MCU_Microchip_PIC16:PIC16F84-XXSO","PIC16F84-XXSO","","PIC16F84, 1KB Flash, 68B SRAM, 64B EEPROM, SOIC18","Flash-Based 8-Bit Microcontroller","SO*","http://ww1.microchip.com/downloads/en/DeviceDoc/30430c.pdf"
"MCU_Microchip_PIC16:PIC16F84A-XXP","PIC16F84A-XXP","","PIC16F84A, 1K Flash, 68B SRAM, 64B EEPROM, DIP18","Flash-Based 8-Bit Microcontroller","DIP* PDIP*","http://ww1.microchip.com/downloads/en/devicedoc/35007b.pdf"
"MCU_Microchip_PIC16:PIC16F84A-XXSO","PIC16F84A-XXSO","","PIC16F84A, 1KB Flash, 68B SRAM, 64B EEPROM, SOIC18","Flash-Based 8-Bit Microcontroller","SO*","http://ww1.microchip.com/downloads/en/devicedoc/35007b.pdf"
"MCU_Microchip_PIC16:PIC16F84A-XXSS","PIC16F84A-XXSS","","PIC16F84A, 1KB Flash, 68B SRAM, 64B EEPROM, SSOP18","Flash-Based 8-Bit Microcontroller","SSOP*","http://ww1.microchip.com/downloads/en/devicedoc/35007b.pdf"
